listing_id,host_id,host_since,name,neighbourhood,district,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
716335757927885492,479590496,2022-09-15,Cozy apartment overlooking the most beautiful streets of Madrid by Sharing Co.,Justicia,Centro,Entire serviced apartment,Entire home/apt,1.0,113.0,6,5.0
710579436368799505,459845350,2022-05-19,Charming Gran Vía Attic I - Preciosa Buhardilla,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,97.0,11,4.73
712216684072405288,431540564,2021-11-12,Apartamento entero con patio en Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,51.0,7,4.43
712331479358993703,36983676,2015-06-28,"Cómodo y acogedor apartamento en Chueca, Madrid",Justicia,Centro,Entire rental unit,Entire home/apt,1.0,95.0,8,4.5
717302328776557066,52030090,2015-12-22,New! Deluxe Property @ The Best Location in Madrid,Justicia,Centro,Entire condo,Entire home/apt,1.0,206.0,2,4.5
722215618479489172,117297770,2017-02-20,Precioso alojamiento en el centro de Madrid -HAB 1,Justicia,Centro,Private room in vacation home,Private room,1.0,70.0,12,4.25
722235523407153802,117297770,2017-02-20,Excepcional habitación Madrid Central - HAB 2,Justicia,Centro,Private room in vacation home,Private room,1.0,70.0,13,4.54
720561907376293136,480146735,2022-09-19,Habitación centro Madrid con baño privado -Chueca,Justicia,Centro,Private room in rental unit,Private room,1.0,56.0,18,4.89
724591987398605105,20239245,2014-08-18,Gorgeous apartment in Madrid downtown,Justicia,Centro,Entire serviced apartment,Entire home/apt,1.0,155.0,12,4.75
725283038364821087,28786243,2015-03-05,BNBHolder The Iconic Justicia,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,268.0,7,5.0
731523531287632269,473280212,2022-08-04,|EP| Gran Via - Luxury & Spacious 4Bd/4bth Apt!.,Justicia,Centro,Entire condo,Entire home/apt,4.0,414.0,9,4.56
727376858373815798,418270816,2021-08-13,limehome Madrid S. Lorenzo | Two-Bedroom Apt,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,181.0,2,2.5
727376862238140419,418270816,2021-08-13,limehome Madrid S. Lorenzo | Studio Apartment,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,147.0,0,
727379263339133129,418270816,2021-08-13,limehome Madrid S. Lorenzo | One-Bedroom Apt,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,164.0,0,
727381607763468591,418270816,2021-08-13,limehome Madrid S. Lorenzo | 2Bedroom Apt +Balcony,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,198.0,2,3.0
727637055265973160,391171205,2021-03-04,Loft de Lujo en el Centro de Madrid - Unico,Justicia,Centro,Entire loft,Entire home/apt,1.0,76.0,29,4.38
731699536996615598,482474523,2022-10-06,Espectacular Loft con terraza,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,144.0,4,5.0
726636279190143201,2105590,2012-04-10,Elegant 2 bedroom in best location Chamberi. Sagasta,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,198.0,7,5.0
729411929236707303,482018572,2022-10-03,Lovely loft in the heart of Madrid,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,99.0,26,4.92
735267562661902578,483135951,2022-10-11,Downtown apartment - 2Bedrooms 1 Bathroom-Gran Vía,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,131.0,19,4.79
734598248969600823,229138489,2018-12-04,Inmejorable Ubicación en Madrid,Justicia,Centro,Entire vacation home,Entire home/apt,1.0,92.0,5,4.0
730315013092319781,115112898,2017-02-06,Habitación Grande en el Centro de Madrid (Chueca),Justicia,Centro,Private room in rental unit,Private room,1.0,66.0,24,4.92
736223512352558485,229138489,2018-12-04,Best Location & Luxury in Madrid City I,Justicia,Centro,Entire rental unit,Entire home/apt,,86.0,18,4.5
736645096685367660,483393679,2022-10-13,Spacious and great apartment with swimming pool in the center of Madrid by Sharing Co.,Justicia,Centro,Entire serviced apartment,Entire home/apt,2.0,140.0,4,4.0
730412633074011512,60910914,2016-02-29,Apartamento en el corazón de Madrid (Chueca) 5 hab,Justicia,Centro,Entire rental unit,Entire home/apt,5.0,257.0,13,4.85
739610176108420242,217067249,2018-09-24,Luxury flat Chueca III,Justicia,Centro,Entire rental unit,Entire home/apt,5.0,343.0,13,4.85
737014077831567609,14713230,2014-04-25,Habitación muy céntrica cerca de Gran Vía.,Justicia,Centro,Private room in rental unit,Private room,1.0,49.0,4,4.5
737021954287241385,14713230,2014-04-25,Habitación muy céntrica cerca de Sol en Chueca,Justicia,Centro,Private room in rental unit,Private room,1.0,51.0,18,4.83
737503428316362770,483559850,2022-10-14,"Chueca & Justicia - Precioso, Luminoso & Perfecto!",Justicia,Centro,Entire rental unit,Entire home/apt,2.0,140.0,10,5.0
740953315804196384,104854793,2016-11-22,Piso en el centro de madrid en el barrio de chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,79.0,5,4.4
741740529326895518,434208714,2021-12-01,"Amazing Justicia 2BR, in the heart of Madrid",Justicia,Centro,Entire rental unit,Entire home/apt,2.0,151.0,0,
741788153140303135,480261102,2022-09-20,Elegante apt de 7 en el corazón de Chueca/Justicia,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,179.0,18,4.67
741991187405225593,461634064,2022-05-30,2 beds Apartment in Chueca - Heart of Madrid,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,73.0,21,4.43
742506441960304692,167946185,2018-01-15,"Céntrico apartamento en Madrid, con AC y WIFI",Justicia,Centro,Entire rental unit,Entire home/apt,2.0,138.0,9,3.89
750772979845643029,228399911,2018-11-30,"Elegant Aparment, Madrid City Centre, Amazing Area",Justicia,Centro,Entire rental unit,Entire home/apt,1.0,87.0,18,4.83
743187175209539080,24423369,2014-12-02,Unique Penthouse in the Center,Justicia,Centro,Entire condo,Entire home/apt,2.0,228.0,2,5.0
746307016019795613,270355895,2019-06-21,Acogedora habitación en pleno Chueca con WIFI,Justicia,Centro,Private room in rental unit,Private room,1.0,67.0,14,4.86
752655591234567469,346367515,2020-05-15,Cazorla - 2 bedroom apartment in Trafalgar,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,360.0,0,
752691712047628096,468295029,2022-07-08,Luxury Justicia IX,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,108.0,4,4.5
746864038824156396,468295029,2022-07-08,Luxury Justicia X,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,96.0,4,3.75
746915555522573133,480261102,2022-09-20,Ny Style Apt 5p en SanMateo centro Chueca/Justicia,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,108.0,7,4.0
754783849152900264,484869307,2022-10-24,Cosy flat 230 metres away from Gran Via,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,93.0,8,4.88
754790969445847603,483700390,2022-10-15,Gran Vía C,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,79.0,25,4.52
756938327215404306,486692685,2022-11-07,"Chueca, magnifico loft",Justicia,Centro,Entire rental unit,Entire home/apt,,102.0,1,4.0
756967083462671194,32046323,2015-04-27,Precioso apartamento de 2 hab en el Centro Madrid,Justicia,Centro,Entire serviced apartment,Entire home/apt,2.0,150.0,0,
756988165395288399,48049713,2015-11-03,Apartamento en Madrid Centro /Justicia/ Tribunal.,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,91.0,13,4.69
761653284786141862,295210582,2019-09-15,Acogedor Estudio Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,79.0,11,4.91
761374326407936771,23603298,2014-11-11,New Heima Homes Colon Square,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,181.0,7,4.86
764531682066173097,291253690,2019-09-03,Beautiful flat in Malasaña,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,110.0,12,5.0
767423922830988273,406448076,2021-06-10,excelente habitación en Madrid,Justicia,Centro,Private room in casa particular,Private room,1.0,50.0,3,5.0
768633655785784613,115112898,2017-02-06,Habitación Pequeña en Chueca- Madrid,Justicia,Centro,Private room in rental unit,Private room,1.0,53.0,12,5.0
770057025132148621,477190159,2022-08-29,"Chueca, magnifico loft",Justicia,Centro,Entire rental unit,Entire home/apt,,102.0,0,
762400693295495299,45621438,2015-10-02,Luxury apartment next to Gran Vía by MHM,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,163.0,8,4.38
762808064443630054,28038703,2015-02-20,Colmenares I,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,278.0,4,4.75
770354358494484553,140129012,2017-07-12,Estudio Chueca / Gran Vía,Justicia,Centro,Entire rental unit,Entire home/apt,,150.0,0,
770898788605649410,331982718,2020-01-30,Estudio en Gran Vía,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,250.0,0,
771444261734906757,434208714,2021-12-01,"Cute Chueca 2br Penthouse, in the heart of Madrid",Justicia,Centro,Entire rental unit,Entire home/apt,2.0,159.0,0,
772334847856612961,52030090,2015-12-22,Beautiful & Classical at Madrid's Best Location!,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,191.0,1,5.0
775114449662955857,50372061,2015-12-02,Mar de Alegría,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,341.0,3,5.0
772419805935253218,225696790,2018-11-14,Acogedor Ático Duplex en Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,82.0,1,4.0
775379014779950676,97347372,2016-09-30,Stunning & Cozy Design Home,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,350.0,0,
775885039649109686,235601299,2019-01-10,"Modern and beautiful, 2 Bedroom in Alonso Martinez",Justicia,Centro,Entire rental unit,Entire home/apt,2.0,253.0,1,5.0
776013129101481332,277712475,2019-07-20,Bright Loft in Chueca !,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,73.0,15,4.27
763485098367769682,45621438,2015-10-02,Flat in Chueca III by MHM,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,188.0,4,5.0
763524693754532849,45621438,2015-10-02,MHM Apartment- Room 7 con with Bathroom,Justicia,Centro,Private room in rental unit,Private room,1.0,81.0,6,4.17
773863019340335543,6288128,2013-05-08,Precioso ático para 2 en Chueca.,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,90.0,18,4.39
776704036045678276,489877484,2022-12-01,Apartamento Madrid Central 15,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,153.0,0,
776716646318333204,489877484,2022-12-01,Apartamento Madrid Centro 29,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,271.0,1,5.0
777635099147040753,220103569,2018-10-11,Ático Chueca - new and stylish penthouse,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,207.0,4,5.0
763538847401437505,45621438,2015-10-02,MHM Apartment- Room 5 with private Bathroom,Justicia,Centro,Private room in rental unit,Private room,1.0,80.0,4,4.25
777319008938249461,402557195,2021-05-20,El Ático más alto de Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,163.0,0,
763562366359464380,45621438,2015-10-02,MHM Apartment- Room 1 with shower,Justicia,Centro,Private room in rental unit,Private room,1.0,72.0,5,4.8
763570311025172237,45621438,2015-10-02,MHM Apartments- Room 2 with shower and balcony,Justicia,Centro,Private room in rental unit,Private room,1.0,66.0,7,3.43
763576668396906832,45621438,2015-10-02,MHM Apartment- Room 4 whit shower,Justicia,Centro,Private room in rental unit,Private room,1.0,64.0,4,4.0
763758963316743321,358985357,2020-07-28,Acogedor Piso en Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,180.0,8,4.75
783002991193755622,444773662,2022-02-12,Marcos2 Habitación cuádruple,Justicia,Centro,Private room in rental unit,Private room,1.0,39.0,5,4.6
781136662439171192,428831960,2021-10-24,Suit con Balcón en Chueca II,Justicia,Centro,Private room in home,Private room,1.0,34.0,5,3.4
781136669307953842,428831960,2021-10-24,Suite con Balcón en Chueca III,Justicia,Centro,Private room in rental unit,Private room,1.0,48.0,14,4.5
782189254297039990,444773662,2022-02-12,Marcos1 Acogedora habitación individual,Justicia,Centro,Private room in rental unit,Private room,1.0,28.0,1,5.0
779673753266794001,491012475,2022-12-11,Duplex con piano en Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,143.0,8,4.63
779705508650928636,491061581,2022-12-11,Cozy Home Zerolo Chueca Malasana,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,63.0,5,3.2
779855704001666595,115112898,2017-02-06,Habitación en Centro Madrid (Chueca),Justicia,Centro,Private room in rental unit,Private room,1.0,69.0,0,
783350326780265939,444773662,2022-02-12,Marcos3 Habitación doble,Justicia,Centro,Private room in rental unit,Private room,1.0,50.0,9,4.89
783370499799588825,444773662,2022-02-12,Marcos4 Habitación para 2 personas con baño propio,Justicia,Centro,Private room in rental unit,Private room,1.0,29.0,3,5.0
782392414176857907,291253690,2019-09-03,Preciosa buhardilla centríca / Malasaña / Gran Vía,Justicia,Centro,Entire rental unit,Entire home/apt,,88.0,9,5.0
791173864379065027,100152046,2016-10-18,The Deauville | Majestic Property in Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,256.0,0,
788143327628801125,26103948,2015-01-14,Room in trendy city apartment,Justicia,Centro,Private room in rental unit,Private room,1.0,75.0,0,
791743707578581073,596469,2011-05-17,Colon Apartment by Flatsweethome,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,94.0,1,5.0
789619194512148238,260360017,2019-05-07,Piso corazón de madrid,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,200.0,0,
789622261879391729,260360017,2019-05-07,En Centro madrid sol,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,400.0,0,
789872961656095037,6903368,2013-06-13,Habitación  vistas increíbles,Justicia,Centro,Private room in rental unit,Private room,1.0,94.0,4,5.0
789877058946064795,6903368,2013-06-13,Habitación centro chueca,Justicia,Centro,Private room in rental unit,Private room,1.0,78.0,4,4.75
791046098057818859,377605855,2020-11-30,Mit House Fernando Vi en Madrid,Justicia,Centro,Entire rental unit,Entire home/apt,4.0,311.0,0,
792168787720605177,260360017,2019-05-07,Corazón de San Marcos,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,213.0,0,
785602691114232672,26918233,2015-01-29,Bright Apartment in the Center,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,159.0,5,4.2
798060877152750716,319868347,2019-12-22,Centro y Básico,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,102.0,0,
795686237234131327,9851381,2013-11-06,Cosy apartment in Madrid(Chueca),Justicia,Centro,Entire serviced apartment,Entire home/apt,1.0,98.0,1,5.0
786185717493327092,217067249,2018-09-24,Luxury flat Chueca II,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,156.0,10,4.7
799366645707384990,194028757,2018-06-07,Central Private Apt 1BD - heart of Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,80.0,5,5.0
801952113704728565,120066393,2017-03-10,Elegant and Central Apartment,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,65.0,10,4.9
805144774799514255,435953375,2021-12-14,1BD apartment in Chueca metro,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,150.0,0,
807873634363430110,90393721,2016-08-17,Barbieri10 - Estudio 4 personas,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,106.0,0,
808497176786303998,488192997,2022-11-18,Apartamento 3 habitaciones Centro Madrid VAL2,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,180.0,7,4.14
808580511918899804,412742411,2021-07-13,Acogedor apartamento en el centro (Chueca),Justicia,Centro,Entire serviced apartment,Entire home/apt,1.0,74.0,10,4.5
805707680701837257,234169324,2019-01-03,Modern 1 bd flat in the heart of Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,75.0,0,
802655537167446191,9885245,2013-11-08,Espectacular y amplio apto en calle Fuencarral,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,82.0,3,3.67
806484883612449586,34439173,2015-05-28,Lujoso apartamento en Justicia,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,235.0,5,5.0
807677095897982036,45621438,2015-10-02,Flat in Chueca I by MHM,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,93.0,3,4.0
815040690623200716,162351894,2017-12-12,Charming & comfy flat in Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,114.0,0,
816536979581301861,23322550,2014-11-04,Piso Estilo Parisino en Madrid,Justicia,Centro,Entire home,Entire home/apt,1.0,254.0,0,
813589158208675398,9885245,2013-11-08,Acogedor apartamento en el corazón de Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,61.0,3,3.33
817324719109094743,499035716,2023-02-01,Cozy apartment at Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,64.0,2,5.0
818876190148788521,436487998,2021-12-18,Room in the center of Madrid,Justicia,Centro,Private room in rental unit,Private room,1.0,30.0,4,3.75
818930217202973731,357969745,2020-07-23,Acogedor apartamento en centro,Justicia,Centro,Private room in home,Private room,1.0,85.0,0,
826689611243509340,234169324,2019-01-03,2 BD apt in the heart of Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,120.0,0,
820237829055897736,398931818,2021-04-27,Casetta centrica,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,86.0,0,
820266194625028641,499682248,2023-02-05,Gran Barbieri,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,81.0,1,5.0
832114520352028752,6903368,2013-06-13,Habitación vistas barrio chueca,Justicia,Centro,Private room in rental unit,Private room,1.0,89.0,1,5.0
830629126955674388,501879987,2023-02-19,Bright apart in Central Madrid,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,99.0,1,5.0
831060049121333144,431124003,2021-11-09,BNBHolder The Elegance Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,167.0,2,5.0
831063627275767533,431124003,2021-11-09,BNBHolder The Elegance II Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,189.0,1,5.0
831067031725351152,431124003,2021-11-09,BNBHolder Chic Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,111.0,0,
833064792844890222,434208714,2021-12-01,Sunlit Chueca 2br nr city center,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,170.0,0,
831664396253989935,336847240,2020-02-17,Acogedor apartamento en Chueca,Justicia,Centro,Entire rental unit,Entire home/apt,1.0,59.0,0,
831731022651094478,115112898,2017-02-06,Habitación Pequeña Centro Madrid,Justicia,Centro,Private room in rental unit,Private room,1.0,52.0,0,
840339369885042180,468298951,2022-07-08,Best Choice. Chueca,Justicia,Centro,Entire loft,Entire home/apt,1.0,110.0,0,
838483325531584926,9888293,2013-11-08,Casa histórica en el centro,Justicia,Centro,Entire rental unit,Entire home/apt,3.0,362.0,0,
838812459429727764,22321820,2014-10-09,Apto a 5 min de la Gran Vía,Justicia,Centro,Entire rental unit,Entire home/apt,2.0,222.0,0,
